,ADC,TEMP
,,47.33147274
,,47.49677973
,,47.42164019
,,47.7672821
,,47.82739373
,,47.84242164
,,48.112924
,,48.20309146
,,48.32331473
,,48.41348218
,,48.45856591
,,48.54873336
,,48.63890082
,,48.83426363
,,48.96951481
,,48.98454272
,,49.27007299
,,49.34521254
,,49.30012881
,,49.40532417
,,49.40532417
,,49.6157149
,,49.69085444
,,49.81107772
,,49.82610562
,,49.93130099
,,50.1266638
,,50.17174753
,,50.2919708
,,50.06655217
,,50.41219407
,,50.33705453
,,50.57750107
,,50.38213826
,,50.7878918
,,51.08844998
,,50.98325462
,,51.05839416
,,36.01545728
,,51.20867325
,,51.31386861
,,51.53928725
,,51.38900816
,,51.43409188
,,51.85487334
,,51.82481752
,,51.88492915
,,51.55431516
,,51.52425934
,,25.06011164
,,51.97509661
,,52.17045942
,,52.09531988
,,52.33576642
,,52.06526406
,,52.2906827
,,52.57621297
,,52.68140833
,,52.57621297
,,52.68140833
,,52.83168742
,,52.90682696
,,53.08716187
,,53.11721769
,,53.19235723
,,53.07213396
,,52.92185487
,,53.22241305
,,53.32760842
,,53.53799914
,,53.41777587
,,53.67325032
,,53.74838987
,,53.71833405
,,53.86861314
,,53.6281666
,,53.86861314
,,54.12408759
,,53.94375268
,,54.15414341
,,54.07900386
,,54.15414341
,,39.18634607
,,54.31945041
,,54.4697295
,,54.33447832
,,54.40961786
,,54.66509231
,,54.57492486
,,54.60498068
,,54.77028768
,,54.95062258
,,25.10519536
,,25.06011164
,,54.74023186
,,54.71017604
,,55.02576213
,,55.65693431
,,55.16101331
,,55.11592958
,,55.20609704
,,55.49162731
,,55.4765994
,,55.38643195
,,55.4765994
,,55.61185058
,,55.67196222
,,55.70201803
,,56.21296694
,,55.83726921
,,55.79218549
,,55.91240876
,,55.9875483
,,56.16788321
,,56.06268785
,,56.18291112
,,55.9725204
,,56.13782739
,,56.16788321
,,56.25805067
,,56.34821812
,,56.27307857
,,56.39330185
,,56.45341348
,,56.72391584
,,56.75397166
,,56.67883212
,,56.75397166
,,56.8140833
,,56.76899957
,,56.76899957
,,57.00944611
,,56.90425075
,,57.11464148
,,57.20480893
,,57.1597252
,,57.09961357
,,57.14469729
,,57.31000429
,,57.34006011
,,57.41519966
,,57.38514384
,,57.37011593
,,57.4903392
,,57.47531129
,,57.6556462
,,57.71575784
,,57.71575784
,,57.77586947
,,57.76084156
,,57.97123229
,,57.95620438
,,58.00128811
,,57.77586947
,,57.89609274
,,58.09145556
,,58.10648347
,,58.03134392
,,58.22670674
,,58.16659511
,,58.03134392
,,58.97810219
,,58.28681838
,,58.36195792
,,58.40704165
,,58.55732074
,,58.51223701
,,58.54229283
,,58.67754401
,,58.57234865
,,58.76771146
,,58.75268356
,,58.93301846
,,58.93301846
,,58.88793474
,,58.88793474
,,25.78145127
,,59.08329755
,,34.75311292
,,58.88793474
,,58.9931301
,,58.93301846
,,59.05324173
,,60
,,59.18849292
,,59.03821383
,,59.08329755
,,59.3237441
,,59.02318592
,,59.05324173
,,59.06826964
,,58.9931301
,,59.06826964
,,58.9931301
,,58.88793474
,,59.20352082
,,59.20352082
,,59.06826964
,,59.02318592
,,59.1584371
,,59.05324173
,,59.09832546
,,58.97810219
,,59.09832546
,,59.17346501
,,59.20352082
,,58.97810219
,,59.1584371
,,58.76771146
,,59.06826964
,,28.90725633
,,59.11335337
,,59.1584371
,,59.12838128
,,59.03821383
,,59.12838128
,,59.09832546
,,59.00815801
,,59.23357664
,,59.02318592
,,59.21854873
,,59.06826964
,,59.1584371
,,59.20352082
,,59.27866037
,,59.05324173
,,59.08329755
,,59.06826964
,,59.00815801
,,59.06826964
,,59.20352082
,,59.06826964
,,59.09832546
,,59.18849292
,,59.1584371
,,59.08329755
,,58.91799055
,,59.12838128
,,59.24860455
,,59.09832546
,,59.03821383
,,59.1584371
,,29.0274796
,,59.08329755
,,59.1584371
,,59.18849292
,,59.08329755
,,59.24860455
,,59.1584371
,,59.11335337
,,59.12838128
,,59.1584371
,,59.21854873
,,29.07256333
,,59.1584371
,,59.20352082
,,59.20352082
,,59.20352082
,,59.12838128
,,59.12838128
,,59.09832546
,,59.27866037
,,59.18849292
,,59.26363246
,,59.20352082
,,59.06826964
,,59.29368828
,,59.21854873
,,59.23357664
,,59.08329755
,,59.09832546
,,59.1584371
,,59.21854873
,,59.14340919
,,59.20352082
,,59.18849292
,,59.27866037
,,59.17346501
,,59.03821383
,,59.24860455
,,59.11335337
,,59.24860455
,,59.20352082
,,59.12838128
,,59.35379991
,,59.05324173
,,59.27866037
,,59.21854873
,,59.14340919
,,59.30871619
,,59.3237441
,,59.21854873
,,59.30871619
,,59.18849292
,,59.17346501
,,59.24860455
,,59.27866037
,,59.24860455
,,59.20352082
,,59.24860455
,,59.14340919
,,59.17346501
,,59.1584371
,,59.51910691
,,59.57921855
,,59.3237441
,,59.12838128
,,59.27866037
,,59.36882782
,,59.3237441
,,59.1584371
,,59.23357664
,,59.1584371
,,59.24860455
,,59.1584371
,,59.27866037
,,59.30871619
,,59.23357664
,,59.35379991
,,59.38385573
,,58.85787892
,,59.08329755
,,59.21854873
,,59.18849292
,,59.29368828
,,59.26363246
,,59.30871619
,,59.06826964
,,59.29368828
,,59.20352082
,,59.1584371
,,59.39888364
,,59.39888364
,,59.21854873
,,59.44396737
,,59.24860455
,,59.27866037
,,59.21854873
,,59.29368828
,,59.23357664
,,59.3237441
,,59.11335337
,,59.41391155
,,59.29368828
,,59.17346501
,,59.17346501
,,59.27866037
,,59.23357664
,,34.75311292
,,59.21854873
,,59.3237441
,,59.27866037
,,59.3237441
,,59.24860455
,,59.11335337
,,59.27866037
,,59.3237441
,,59.30871619
,,59.33877201
,,59.30871619
,,59.36882782
,,59.38385573
,,59.33877201
,,59.45899528
,,59.3237441
,,59.27866037
,,59.35379991
,,59.24860455
,,59.24860455
,,29.28295406
,,59.23357664
,,59.42893946
,,59.36882782
,,59.21854873
,,59.21854873
,,59.26363246
,,59.33877201
,,59.35379991
,,59.44396737
,,59.33877201
,,59.42893946
,,59.23357664
,,59.30871619
,,59.41391155
,,59.36882782
,,59.35379991
,,59.42893946
,,59.48905109
,,59.47402319
,,59.45899528
,,34.75311292
,,59.33877201
,,59.21854873
,,59.30871619
,,59.33877201
,,59.41391155
,,59.48905109
,,59.36882782
,,59.42893946
,,59.44396737
,,59.1584371
,,59.39888364
,,59.20352082
,,59.57921855
,,59.26363246
,,59.27866037
,,59.30871619
,,59.41391155
,,59.504079
,,59.35379991
,,30.47015887
,,59.29368828
,,59.21854873
,,59.44396737
,,59.33877201
,,59.47402319
,,59.3237441
,,59.24860455
,,59.24860455
,,59.3237441
,,59.29368828
,,59.3237441
,,59.47402319
,,59.42893946
,,59.3237441
,,59.54916273
,,59.26363246
,,59.57921855
,,59.24860455
,,59.36882782
,,59.35379991
,,59.35379991
,,59.44396737
,,59.39888364
,,59.39888364
,,59.27866037
,,59.47402319
,,59.41391155
,,59.35379991
,,59.65435809
,,59.41391155
,,59.45899528
,,59.38385573
,,59.48905109
,,59.48905109
,,59.45899528
,,59.504079
,,59.30871619
,,59.36882782
,,59.42893946
,,59.3237441
,,58.97810219
,,59.44396737
,,59.35379991
,,59.63933018
,,59.36882782
,,59.39888364
,,59.78960927
,,59.29368828
,,59.69944182
,,59.33877201
,,59.30871619
,,59.38385573
,,59.48905109
,,29.32803778
,,59.47402319
,,42.83812795
,,43.34907686
,,43.39416058
,,43.2589094
,,43.36410477
,,43.0936024
,,43.27393731
,,25
,,43.04851868
,,43.60455131
,,43.64963504
,,43.78488622
,,43.9201374
,,43.84499785
,,43.82996994
,,44.11550021
,,43.99527694
,,44.44611421
,,44.49119794
,,44.53628167
,,44.64147703
,,44.7617003
,,45.0923143
,,45.18248175
,,45.33276084
,,45.36281666
,,45.48303993
,,30.59038214
,,45.61829111
,,45.88879347
,,45.79862602
,,46.32460283
,,46.35465865
,,46.36968656
,,46.5951052
,,46.58007729
,,46.91069128
,,46.97080292
,,31.71747531
,,32.1983684
,,47.19622155
,,47.33147274
,,47.49677973
,,47.42164019
,,47.7672821
,,47.82739373
,,47.84242164
,,48.112924
,,48.20309146
,,48.32331473
,,48.41348218
,,48.45856591
,,48.54873336
,,48.63890082
,,48.83426363
,,48.96951481
,,48.98454272
,,49.27007299
,,49.34521254
,,49.30012881
,,49.40532417
,,49.40532417
,,49.6157149
,,49.69085444
,,49.81107772
,,49.82610562
,,49.93130099
,,50.1266638
,,50.17174753
,,50.2919708
,,50.06655217
,,50.41219407
,,50.33705453
,,50.57750107
,,50.38213826
,,50.7878918
,,51.08844998
,,50.98325462
,,51.05839416
,,36.01545728
,,51.20867325
,,51.31386861
,,51.53928725
,,51.38900816
,,51.43409188
,,51.85487334
,,51.82481752
,,51.88492915
,,51.55431516
,,51.52425934
,,25.06011164
,,51.97509661
,,52.17045942
,,52.09531988
,,52.33576642
,,52.06526406
,,52.2906827
,,52.57621297
,,52.68140833
,,52.57621297
,,52.68140833
,,52.83168742
,,52.90682696
,,53.08716187
,,53.11721769
,,53.19235723
,,53.07213396
,,52.92185487
,,53.22241305
,,53.32760842
,,53.53799914
,,53.41777587
,,53.67325032
,,53.74838987
,,53.71833405
,,53.86861314
,,53.6281666
,,53.86861314
,,54.12408759
,,53.94375268
,,54.15414341
,,54.07900386
,,54.15414341
,,39.18634607
,,54.31945041
,,54.4697295
,,54.33447832
,,54.40961786
,,54.66509231
,,54.57492486
,,54.60498068
,,54.77028768
,,54.95062258
,,25.10519536
,,25.06011164
,,54.74023186
,,54.71017604
,,55.02576213
,,55.65693431
,,55.16101331
,,55.11592958
,,55.20609704
,,55.49162731
,,55.4765994
,,55.38643195
,,55.4765994
,,55.61185058
,,55.67196222
,,55.70201803
,,56.21296694
,,55.83726921
,,55.79218549
,,55.91240876
,,55.9875483
,,56.16788321
,,56.06268785
,,56.18291112
,,55.9725204
,,56.13782739
,,56.16788321
,,56.25805067
,,56.34821812
,,56.27307857
,,56.39330185
,,56.45341348
,,56.72391584
,,56.75397166
,,56.67883212
,,56.75397166
,,56.8140833
,,56.76899957
,,56.76899957
,,57.00944611
,,56.90425075
,,57.11464148
,,57.20480893
,,57.1597252
,,57.09961357
,,57.14469729
,,57.31000429
,,57.34006011
,,57.41519966
,,57.38514384
,,57.37011593
,,57.4903392
,,57.47531129
,,57.6556462
,,57.71575784
,,57.71575784
,,57.77586947
,,57.76084156
,,57.97123229
,,57.95620438
,,58.00128811
,,57.77586947
,,57.89609274
,,58.09145556
,,58.10648347
,,58.03134392
,,58.22670674
,,58.16659511
,,58.03134392
,,58.97810219
,,58.28681838
,,58.36195792
,,58.40704165
,,58.55732074
,,58.51223701
,,58.54229283
,,58.67754401
,,58.57234865
,,58.76771146
,,58.75268356
,,58.93301846
,,58.93301846
,,58.88793474
,,58.88793474
,,25.78145127
,,59.08329755
,,34.75311292
,,58.88793474
,,58.9931301
,,58.93301846
,,59.05324173
,,60
,,59.18849292
,,59.03821383
,,59.08329755
,,59.3237441
,,59.02318592
,,59.05324173
,,59.06826964
,,58.9931301
,,59.06826964
,,58.9931301
,,58.88793474
,,59.20352082
,,59.20352082
,,59.06826964
,,59.02318592
,,59.1584371
,,59.05324173
,,59.09832546
,,58.97810219
,,59.09832546
,,59.17346501
,,59.20352082
,,58.97810219
,,59.1584371
,,58.76771146
,,59.06826964
,,28.90725633
,,59.11335337
,,59.1584371
,,59.12838128
,,59.03821383
,,59.12838128
,,59.09832546
,,59.00815801
,,59.23357664
,,59.02318592
,,59.21854873
,,59.06826964
,,59.1584371
,,59.20352082
,,59.27866037
,,59.05324173
,,59.08329755
,,59.06826964
,,59.00815801
,,59.06826964
,,59.20352082
,,59.06826964
,,59.09832546
,,59.18849292
,,59.1584371
,,59.08329755
,,58.91799055
,,59.12838128
,,59.24860455
,,59.09832546
,,59.03821383
,,59.1584371
,,29.0274796
,,59.08329755
,,59.1584371
,,59.18849292
,,59.08329755
,,59.24860455
,,59.1584371
,,59.11335337
,,59.12838128
,,59.1584371
,,59.21854873
,,29.07256333
,,59.1584371
,,59.20352082
,,59.20352082
,,59.20352082
,,59.12838128
,,59.12838128
,,59.09832546
,,59.27866037
,,59.18849292
,,59.26363246
,,59.20352082
,,59.06826964
,,59.29368828
,,59.21854873
,,59.23357664
,,59.08329755
,,59.09832546
,,59.1584371
,,59.21854873
,,59.14340919
,,59.20352082
,,59.18849292
,,59.27866037
,,59.17346501
,,59.03821383
,,59.24860455
,,59.11335337
,,59.24860455
,,59.20352082
,,59.12838128
,,59.35379991
,,59.05324173
,,59.27866037
,,59.21854873
,,59.14340919
,,59.30871619
,,59.3237441
,,59.21854873
,,59.30871619
,,59.18849292
,,59.17346501
,,59.24860455
,,59.27866037
,,59.24860455
,,59.20352082
,,59.24860455
,,59.14340919
,,59.17346501
,,59.1584371
,,59.51910691
,,59.57921855
,,59.3237441
,,59.12838128
,,59.27866037
,,59.36882782
,,59.3237441
,,59.1584371
,,59.23357664
,,59.1584371
,,59.24860455
,,59.1584371
,,59.27866037
,,59.30871619
,,59.23357664
,,59.35379991
,,59.38385573
,,58.85787892
,,59.08329755
,,59.21854873
,,59.18849292
,,59.29368828
,,59.26363246
,,59.30871619
,,59.06826964
,,59.29368828
,,59.20352082
,,59.1584371
,,59.39888364
,,59.39888364
,,59.21854873
,,59.44396737
,,59.24860455
,,59.27866037
,,59.21854873
,,59.29368828
,,59.23357664
,,59.3237441
,,59.11335337
,,59.41391155
,,59.29368828
,,59.17346501
,,59.17346501
,,59.27866037
,,59.23357664
,,34.75311292
,,59.21854873
,,59.3237441
,,59.27866037
,,59.3237441
,,59.24860455
,,59.11335337
,,59.27866037
,,59.3237441
,,59.30871619
,,59.33877201
,,59.30871619
,,59.36882782
,,59.38385573
,,59.33877201
,,59.45899528
,,59.3237441
,,59.27866037
,,59.35379991
,,59.24860455
,,59.24860455
,,29.28295406
,,59.23357664
,,59.42893946
,,59.36882782
,,59.21854873
,,59.21854873
,,59.26363246
,,59.33877201
,,59.35379991
,,59.44396737
,,59.33877201
,,59.42893946
,,59.23357664
,,59.30871619
,,59.41391155
,,59.36882782
,,59.35379991
,,59.42893946
,,59.48905109
,,59.47402319
,,59.45899528
,,34.75311292
,,59.33877201
,,59.21854873
,,59.30871619
,,59.33877201
,,59.41391155
,,59.48905109
,,59.36882782
,,59.42893946
,,59.44396737
,,59.1584371
,,59.39888364
,,59.20352082
,,59.57921855
,,59.26363246
,,59.27866037
,,59.30871619
,,59.41391155
,,59.504079
,,59.35379991
,,30.47015887
,,59.29368828
,,59.21854873
,,59.44396737
,,59.33877201
,,59.47402319
,,59.3237441
,,59.24860455
,,59.24860455
,,59.3237441
,,59.29368828
,,59.3237441
,,59.47402319
,,59.42893946
,,59.3237441
,,59.54916273
,,59.26363246
,,59.57921855
,,59.24860455
,,59.36882782
,,59.35379991
,,59.35379991
,,59.44396737
,,59.39888364
,,59.39888364
,,59.27866037
,,59.47402319
,,59.41391155
,,59.35379991
,,59.65435809
,,59.41391155
,,59.45899528
,,59.38385573
,,59.48905109
,,59.48905109
,,59.45899528
,,59.504079
,,59.30871619
,,59.36882782
,,59.42893946
,,59.3237441
,,58.97810219
,,59.44396737
,,59.35379991
,,59.63933018
,,59.36882782
,,59.39888364
,,59.78960927
,,59.29368828
,,59.69944182
,,59.33877201
,,59.30871619
,,59.38385573
,,59.48905109
,,29.32803778
,,59.47402319
,,42.83812795
,,43.34907686
,,43.39416058
,,43.2589094
,,43.36410477
,,43.0936024
,,43.27393731
,,25
,,43.04851868
,,43.60455131
,,43.64963504
,,43.78488622
,,43.9201374
,,43.84499785
,,43.82996994
,,44.11550021
,,43.99527694
,,44.44611421
,,44.49119794
,,44.53628167
,,44.64147703
,,44.7617003
,,45.0923143
,,45.18248175
,,45.33276084
,,45.36281666
,,45.48303993
,,30.59038214
,,45.61829111
,,45.88879347
,,45.79862602
,,46.32460283
,,46.35465865
,,46.36968656
,,46.5951052
,,46.58007729
,,46.91069128
,,46.97080292
,,31.71747531
,,32.1983684
,,47.19622155
,,47.33147274
,,47.49677973
,,47.42164019
,,47.7672821
,,47.82739373
,,47.84242164
,,48.112924
,,48.20309146
,,48.32331473
,,48.41348218
,,48.45856591
,,48.54873336
,,48.63890082
,,48.83426363
,,48.96951481
,,48.98454272
,,49.27007299
,,49.34521254
,,49.30012881
,,49.40532417
,,49.40532417
,,49.6157149
,,49.69085444
,,49.81107772
,,49.82610562
,,49.93130099
,,50.1266638
,,50.17174753
,,50.2919708
,,50.06655217
,,50.41219407
,,50.33705453
,,50.57750107
,,50.38213826
,,50.7878918
,,51.08844998
,,50.98325462
,,51.05839416
,,36.01545728
,,51.20867325
,,51.31386861
,,51.53928725
,,51.38900816
,,51.43409188
,,51.85487334
,,51.82481752
,,51.88492915
,,51.55431516
,,51.52425934
,,25.06011164
,,51.97509661
,,52.17045942
,,52.09531988
,,52.33576642
,,52.06526406
,,52.2906827
,,52.57621297
,,52.68140833
,,52.57621297
,,52.68140833
,,52.83168742
,,52.90682696
,,53.08716187
,,53.11721769
,,53.19235723
,,53.07213396
,,52.92185487
,,53.22241305
,,53.32760842
,,53.53799914
,,53.41777587
,,53.67325032
,,53.74838987
,,53.71833405
,,53.86861314
,,53.6281666
,,53.86861314
,,54.12408759
,,53.94375268
,,54.15414341
,,54.07900386
,,54.15414341
,,39.18634607
,,54.31945041
,,54.4697295
,,54.33447832
,,54.40961786
,,54.66509231
,,54.57492486
,,54.60498068
,,54.77028768
,,54.95062258
,,25.10519536
,,25.06011164
,,54.74023186
,,54.71017604
,,55.02576213
,,55.65693431
,,55.16101331
,,55.11592958
,,55.20609704
,,55.49162731
,,55.4765994
,,55.38643195
,,55.4765994
,,55.61185058
,,55.67196222
,,55.70201803
,,56.21296694
,,55.83726921
,,55.79218549
,,55.91240876
,,55.9875483
,,56.16788321
,,56.06268785
,,56.18291112
,,55.9725204
,,56.13782739
,,56.16788321
,,56.25805067
,,56.34821812
,,56.27307857
,,56.39330185
,,56.45341348
,,56.72391584
,,56.75397166
,,56.67883212
,,56.75397166
,,56.8140833
,,56.76899957
,,56.76899957
,,57.00944611
,,56.90425075
,,57.11464148
,,57.20480893
,,57.1597252
,,57.09961357
,,57.14469729
,,57.31000429
,,57.34006011
,,57.41519966
,,57.38514384
,,57.37011593
,,57.4903392
,,57.47531129
,,57.6556462
,,57.71575784
,,57.71575784
,,57.77586947
,,57.76084156
,,57.97123229
,,57.95620438
,,58.00128811
,,57.77586947
,,57.89609274
,,58.09145556
,,58.10648347
,,58.03134392
,,58.22670674
,,58.16659511
,,58.03134392
,,58.97810219
,,58.28681838
,,58.36195792
,,58.40704165
,,58.55732074
,,58.51223701
,,58.54229283
,,58.67754401
,,58.57234865
,,58.76771146
,,58.75268356
,,58.93301846
,,58.93301846
,,58.88793474
,,58.88793474
,,25.78145127
,,59.08329755
,,34.75311292
,,58.88793474
,,58.9931301
,,58.93301846
,,59.05324173
,,60
,,59.18849292
,,59.03821383
,,59.08329755
,,59.3237441
,,59.02318592
,,59.05324173
,,59.06826964
,,58.9931301
,,59.06826964
,,58.9931301
,,58.88793474
,,59.20352082
,,59.20352082
,,59.06826964
,,59.02318592
,,59.1584371
,,59.05324173
,,59.09832546
,,58.97810219
,,59.09832546
,,59.17346501
,,59.20352082
,,58.97810219
,,59.1584371
,,58.76771146
,,59.06826964
,,28.90725633
,,59.11335337
,,59.1584371
,,59.12838128
,,59.03821383
,,59.12838128
,,59.09832546
,,59.00815801
,,59.23357664
,,59.02318592
,,59.21854873
,,59.06826964
,,59.1584371
,,59.20352082
,,59.27866037
,,59.05324173
,,59.08329755
,,59.06826964
,,59.00815801
,,59.06826964
,,59.20352082
,,59.06826964
,,59.09832546
,,59.18849292
,,59.1584371
,,59.08329755
,,58.91799055
,,59.12838128
,,59.24860455
,,59.09832546
,,59.03821383
,,59.1584371
,,29.0274796
,,59.08329755
,,59.1584371
,,59.18849292
,,59.08329755
,,59.24860455
,,59.1584371
,,59.11335337
,,59.12838128
,,59.1584371
,,59.21854873
,,29.07256333
,,59.1584371
,,59.20352082
,,59.20352082
,,59.20352082
,,59.12838128
,,59.12838128
,,59.09832546
,,59.27866037
,,59.18849292
,,59.26363246
,,59.20352082
,,59.06826964
,,59.29368828
,,59.21854873
,,59.23357664
,,59.08329755
,,59.09832546
,,59.1584371
,,59.21854873
,,59.14340919
,,59.20352082
,,59.18849292
,,59.27866037
,,59.17346501
,,59.03821383
,,59.24860455
,,59.11335337
,,59.24860455
,,59.20352082
,,59.12838128
,,59.35379991
,,59.05324173
,,59.27866037
,,59.21854873
,,59.14340919
,,59.30871619
,,59.3237441
,,59.21854873
,,59.30871619
,,59.18849292
,,59.17346501
,,59.24860455
,,59.27866037
,,59.24860455
,,59.20352082
,,59.24860455
,,59.14340919
,,59.17346501
,,59.1584371
,,59.51910691
,,59.57921855
,,59.3237441
,,59.12838128
,,59.27866037
,,59.36882782
,,59.3237441
,,59.1584371
,,59.23357664
,,59.1584371
,,59.24860455
,,59.1584371
,,59.27866037
,,59.30871619
,,59.23357664
,,59.35379991
,,59.38385573
,,58.85787892
,,59.08329755
,,59.21854873
,,59.18849292
,,59.29368828
,,59.26363246
,,59.30871619
,,59.06826964
,,59.29368828
,,59.20352082
,,59.1584371
,,59.39888364
,,59.39888364
,,59.21854873
,,59.44396737
,,59.24860455
,,59.27866037
,,59.21854873
,,59.29368828
,,59.23357664
,,59.3237441
,,59.11335337
,,59.41391155
,,59.29368828
,,59.17346501
,,59.17346501
,,59.27866037
,,59.23357664
,,34.75311292
,,59.21854873
,,59.3237441
,,59.27866037
,,59.3237441
,,59.24860455
,,59.11335337
,,59.27866037
,,59.3237441
,,59.30871619
,,59.33877201
,,59.30871619
,,59.36882782
,,59.38385573
,,59.33877201
,,59.45899528
,,59.3237441
,,59.27866037
,,59.35379991
,,59.24860455
,,59.24860455
,,29.28295406
,,59.23357664
,,59.42893946
,,59.36882782
,,59.21854873
,,59.21854873
,,59.26363246
,,59.33877201
,,59.35379991
,,59.44396737
,,59.33877201
,,59.42893946
,,59.23357664
,,59.30871619
,,59.41391155
,,59.36882782
,,59.35379991
,,59.42893946
,,59.48905109
,,59.47402319
,,59.45899528
,,34.75311292
,,59.33877201
,,59.21854873
,,59.30871619
,,59.33877201
,,59.41391155
,,59.48905109
,,59.36882782
,,59.42893946
,,59.44396737
,,59.1584371
,,59.39888364
,,59.20352082
,,59.57921855
,,59.26363246
,,59.27866037
,,59.30871619
,,59.41391155
,,59.504079
,,59.35379991
,,30.47015887
,,59.29368828
,,59.21854873
,,59.44396737
,,59.33877201
,,59.47402319
,,59.3237441
,,59.24860455
,,59.24860455
,,59.3237441
,,59.29368828
,,59.3237441
,,59.47402319
,,59.42893946
,,59.3237441
,,59.54916273
,,59.26363246
,,59.57921855
,,59.24860455
,,59.36882782
,,59.35379991
,,59.35379991
,,59.44396737
,,59.39888364
,,59.39888364
,,59.27866037
,,59.47402319
,,59.41391155
,,59.35379991
,,59.65435809
,,59.41391155
,,59.45899528
,,59.38385573
,,59.48905109
,,59.48905109
,,59.45899528
,,59.504079
,,59.30871619
,,59.36882782
,,59.42893946
,,59.3237441
,,58.97810219
,,59.44396737
,,59.35379991
,,59.63933018
,,59.36882782
,,59.39888364
,,59.78960927
,,59.29368828
,,59.69944182
,,59.33877201
,,59.30871619
,,59.38385573
,,59.48905109
,,29.32803778
,,59.47402319
,,42.83812795
,,43.34907686
,,43.39416058
,,43.2589094
,,43.36410477
,,43.0936024
,,43.27393731
,,25
,,43.04851868
,,43.60455131
,,43.64963504
,,43.78488622
,,43.9201374
,,43.84499785
,,43.82996994
,,44.11550021
,,43.99527694
,,44.44611421
,,44.49119794
,,44.53628167
,,44.64147703
,,44.7617003
,,45.0923143
,,45.18248175
,,45.33276084
,,45.36281666
,,45.48303993
,,30.59038214
,,45.61829111
,,45.88879347
,,45.79862602
,,46.32460283
,,46.35465865
,,46.36968656
,,46.5951052
,,46.58007729
,,46.91069128
,,46.97080292
,,31.71747531
,,32.1983684
,,47.19622155
,,47.33147274
,,47.49677973
,,47.42164019
,,47.7672821
,,47.82739373
,,47.84242164
,,48.112924
,,48.20309146
,,48.32331473
,,48.41348218
,,48.45856591
,,48.54873336
,,48.63890082
,,48.83426363
,,48.96951481
,,48.98454272
,,49.27007299
,,49.34521254
,,49.30012881
,,49.40532417
,,49.40532417
,,49.6157149
,,49.69085444
,,49.81107772
,,49.82610562
,,49.93130099
,,50.1266638
,,50.17174753
,,50.2919708
,,50.06655217
,,50.41219407
,,50.33705453
,,50.57750107
,,50.38213826
,,50.7878918
,,51.08844998
,,50.98325462
,,51.05839416
,,36.01545728
,,51.20867325
,,51.31386861
,,51.53928725
,,51.38900816
,,51.43409188
,,51.85487334
,,51.82481752
,,51.88492915
,,51.55431516
,,51.52425934
,,25.06011164
,,51.97509661
,,52.17045942
,,52.09531988
,,52.33576642
,,52.06526406
,,52.2906827
,,52.57621297
,,52.68140833
,,52.57621297
,,52.68140833
,,52.83168742
,,52.90682696
,,53.08716187
,,53.11721769
,,53.19235723
,,53.07213396
,,52.92185487
,,53.22241305
,,53.32760842
,,53.53799914
,,53.41777587
,,53.67325032
,,53.74838987
,,53.71833405
,,53.86861314
,,53.6281666
,,53.86861314
,,54.12408759
,,53.94375268
,,54.15414341
,,54.07900386
,,54.15414341
,,39.18634607
,,54.31945041
,,54.4697295
,,54.33447832
,,54.40961786
,,54.66509231
,,54.57492486
,,54.60498068
,,54.77028768
,,54.95062258
,,25.10519536
,,25.06011164
,,54.74023186
,,54.71017604
,,55.02576213
,,55.65693431
,,55.16101331
,,55.11592958
,,55.20609704
,,55.49162731
,,55.4765994
,,55.38643195
,,55.4765994
,,55.61185058
,,55.67196222
,,55.70201803
,,56.21296694
,,55.83726921
,,55.79218549
,,55.91240876
,,55.9875483
,,56.16788321
,,56.06268785
,,56.18291112
,,55.9725204
,,56.13782739
,,56.16788321
,,56.25805067
,,56.34821812
,,56.27307857
,,56.39330185
,,56.45341348
,,56.72391584
,,56.75397166
,,56.67883212
,,56.75397166
,,56.8140833
,,56.76899957
,,56.76899957
,,57.00944611
,,56.90425075
,,57.11464148
,,57.20480893
,,57.1597252
,,57.09961357
,,57.14469729
,,57.31000429
,,57.34006011
,,57.41519966
,,57.38514384
,,57.37011593
,,57.4903392
,,57.47531129
,,57.6556462
,,57.71575784
,,57.71575784
,,57.77586947
,,57.76084156
,,57.97123229
,,57.95620438
,,58.00128811
,,57.77586947
,,57.89609274
,,58.09145556
,,58.10648347
,,58.03134392
,,58.22670674
,,58.16659511
,,58.03134392
,,58.97810219
,,58.28681838
,,58.36195792
,,58.40704165
,,58.55732074
,,58.51223701
,,58.54229283
,,58.67754401
,,58.57234865
,,58.76771146
,,58.75268356
,,58.93301846
,,58.93301846
,,58.88793474
,,58.88793474
,,25.78145127
,,59.08329755
,,34.75311292
,,58.88793474
,,58.9931301
,,58.93301846
,,59.05324173
,,60
,,59.18849292
,,59.03821383
,,59.08329755
,,59.3237441
,,59.02318592
,,59.05324173
,,59.06826964
,,58.9931301
,,59.06826964
,,58.9931301
,,58.88793474
,,59.20352082
,,59.20352082
,,59.06826964
,,59.02318592
,,59.1584371
,,59.05324173
,,59.09832546
,,58.97810219
,,59.09832546
,,59.17346501
,,59.20352082
,,58.97810219
,,59.1584371
,,58.76771146
,,59.06826964
,,28.90725633
,,59.11335337
,,59.1584371
,,59.12838128
,,59.03821383
,,59.12838128
,,59.09832546
,,59.00815801
,,59.23357664
,,59.02318592
,,59.21854873
,,59.06826964
,,59.1584371
,,59.20352082
,,59.27866037
,,59.05324173
,,59.08329755
,,59.06826964
,,59.00815801
,,59.06826964
,,59.20352082
,,59.06826964
